,,Bronte Building Water [m設 [Bronte],Dome/Tudor Water [m設 [The Dome],Fry Building Water [m設 [Fry],Fussey Water [m設 [David Fussey],Grey Building Water [m設 [Grey],Library Water [m設 [Library],Seacole Water [m設 [Mary Seacole],Southwood House Water [m設 [Southwood House],WM15 Ambient Loop Make up Water [m設 [Central Plantroom],WM2 Energy Centre Main Incoming Water [m設 [Central Plantroom],WM4 Southwood and Fussey Make up Water [m設 [Central Plantroom],WM5.1 Fry Building Heating Make up Water [m設 [Fry],WM5 Fry Building Heating Make up Water Incoming [m設 [Fry],WM6 Grey Heating System Make up Water [m設 [Grey],WM7 Bronte Heating System Make up Water [m設 [Bronte]
31-03-2025,15:30,0.00,0.57,0.00,0.34,0.03,0.03,0.05,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,16:00,0.00,0.50,0.13,0.33,0.00,0.04,0.11,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,16:30,0.00,0.25,0.09,0.00,0.03,0.07,0.05,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,17:00,0.32,0.52,0.00,0.00,0.00,0.06,0.02,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,17:30,0.00,0.54,0.01,0.00,0.02,0.05,0.01,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,18:00,0.00,0.27,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,18:30,0.00,0.32,0.00,0.00,0.00,0.00,0.01,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,19:00,0.00,0.61,0.00,0.00,0.00,0.02,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,19:30,0.00,0.42,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,20:00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,20:30,0.00,0.45,0.00,0.00,0.00,0.03,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-03-2025,21:00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
